latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.16748,76.65212,307.34,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.87,1.55,N
15.01961,75.5204,320.88,0.52,0.42,2026-06-15,2049,N21,VIIRS,n,2.0NRT,293.21,2.23,N
13.21095,80.18931,313.18,0.37,0.58,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.74,1.94,N
12.99786,77.47412,308.73,0.49,0.49,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.16,1.78,N
11.81618,77.91947,308.81,0.55,0.51,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.33,3.88,N
11.81062,77.92361,305.22,0.55,0.51,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.4,1.64,N
11.81331,77.91727,311.16,0.55,0.51,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.13,3.36,N
11.18069,79.0989,309.06,0.34,0.56,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.3,1.16,N
21.76244,83.84875,309.59,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,287.98,6.57,N
21.75229,83.84157,347.42,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.25,15.8,N
21.74677,83.83995,322.76,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,282.86,6.36,N
21.74582,83.84412,317.55,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,287.31,4.79,N
19.10307,73.05145,314.65,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,297.18,0.97,N
21.74029,83.84252,313.01,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,283.39,4.79,N
21.75444,83.84295,345.2,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.33,9.0,N
21.74891,83.84134,320.29,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,284.48,9.0,N
21.74247,83.84388,319.99,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,285.14,7.52,N
21.67559,84.03802,318.09,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.42,6.5,N
20.96848,86.01429,303.56,0.63,0.72,2026-06-15,2049,N21,VIIRS,n,2.0NRT,276.54,4.41,N
20.98391,85.13048,305.54,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.4,3.27,N
20.97448,85.1713,312.68,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.31,3.97,N
20.96841,85.16956,322.13,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.79,4.9,N
20.96725,85.17461,324.67,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.02,6.77,N
20.96487,85.18487,328.71,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.84,5.32,N
20.97786,85.12874,318.57,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.93,9.25,N
20.97667,85.13389,316.59,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,287.99,7.78,N
20.96362,85.19026,308.53,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.88,5.32,N
20.96589,85.15253,310.21,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,286.35,4.83,N
20.96353,85.16271,310.36,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.58,4.9,N
20.96236,85.16775,310.7,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.52,4.9,N
20.96118,85.17285,308.15,0.55,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.76,6.77,N
21.64771,81.73596,307.6,0.32,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.89,3.41,N
21.64639,81.73613,310.36,0.32,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.11,3.1,N
20.88277,84.98328,299.82,0.54,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,272.13,2.08,N
21.55588,81.74861,306.31,0.32,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.17,4.6,N
22.87472,86.06376,309.37,0.57,0.69,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.61,1.16,N
22.78771,86.20629,306.77,0.59,0.7,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.72,6.75,N
22.37971,87.2787,312.3,0.7,0.75,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.9,4.91,N
22.36654,87.30278,306.05,0.7,0.75,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.47,2.7,N
22.3765,87.28012,316.44,0.7,0.75,2026-06-15,2049,N21,VIIRS,n,2.0NRT,290.13,5.33,N
22.36436,87.01415,304.8,0.67,0.74,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.89,3.09,N
22.24273,87.38783,305.04,0.71,0.75,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.17,1.67,N
22.5729,85.88931,303.92,0.57,0.69,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.98,2.34,N
22.57164,85.89449,315.79,0.57,0.69,2026-06-15,2049,N21,VIIRS,n,2.0NRT,290.42,5.22,N
22.57277,85.89793,316.33,0.57,0.69,2026-06-15,2049,N21,VIIRS,n,2.0NRT,290.17,3.64,N
24.76355,74.60785,318.61,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,299.23,2.26,N
23.16817,82.34265,319.4,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.54,2.15,N
23.16461,82.33514,326.88,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.45,3.53,N
18.76708,73.75141,313.21,0.4,0.37,2026-06-15,2049,N21,VIIRS,n,2.0NRT,293.76,1.06,N
18.58527,74.20609,309.53,0.41,0.37,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.08,0.86,N
18.69227,73.03937,331.57,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,299.08,6.82,N
18.69168,73.04302,318.97,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,298.49,4.54,N
18.50432,74.1836,310.89,0.41,0.37,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.42,1.04,N
18.68684,73.03091,313.21,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,298.17,2.64,N
18.68567,73.0382,309.63,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,297.92,4.72,N
18.68354,73.03032,315.5,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,297.84,2.64,N
18.68178,73.04127,309.33,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,298.12,3.82,N
18.67965,73.03339,322.29,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,297.82,2.84,N
18.67906,73.03703,312.26,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,297.69,2.84,N
15.33343,76.28684,299.85,0.57,0.43,2026-06-15,2049,N21,VIIRS,n,2.0NRT,280.91,0.98,N
15.22353,76.76255,307.99,0.41,0.45,2026-06-15,2049,N21,VIIRS,n,2.0NRT,290.25,1.44,N
15.65894,73.9899,312.75,0.43,0.38,2026-06-15,2049,N21,VIIRS,n,2.0NRT,294.58,3.24,N
15.18688,76.65988,310.99,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,294.28,3.14,N
15.18156,76.66643,324.0,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.93,3.87,N
15.18611,76.64073,311.27,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.37,1.6,N
18.77296,74.32377,312.5,0.42,0.37,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.8,1.21,N
18.7736,74.31987,306.43,0.42,0.37,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.42,1.11,N
19.09978,73.05086,326.91,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,297.36,1.75,N
23.1639,82.33837,327.45,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.88,2.15,N
23.1632,82.34155,307.81,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.69,2.15,N
23.1678,82.343,320.5,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.74,1.28,N
23.16846,82.33987,308.65,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.01,1.28,N
23.16419,82.33549,327.76,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.22,3.1,N
23.1635,82.33873,322.23,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.15,3.45,N
24.82059,73.09258,312.48,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,299.38,1.25,N
24.65868,73.87798,310.26,0.38,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,299.26,1.08,N
24.69134,73.00319,312.17,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,298.73,1.18,N
24.68804,73.0026,309.03,0.39,0.36,2026-06-15,2049,N21,VIIRS,n,2.0NRT,298.12,0.79,N
22.13445,85.38283,304.7,0.54,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.75,1.27,N
22.13376,85.38293,303.75,0.54,0.68,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.7,0.92,N
22.35654,82.30215,338.32,0.34,0.56,2026-06-15,2049,N21,VIIRS,n,2.0NRT,291.25,7.99,N
22.03902,83.72388,306.51,0.42,0.61,2026-06-15,2049,N21,VIIRS,n,2.0NRT,287.22,4.93,N
22.03812,83.72788,315.49,0.42,0.61,2026-06-15,2049,N21,VIIRS,n,2.0NRT,287.36,6.53,N
21.92074,83.34831,307.63,0.4,0.6,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.96,1.68,N
21.9199,83.35211,310.18,0.4,0.6,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.98,1.68,N
21.80139,83.88517,315.25,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.24,5.21,N
21.79674,83.8796,314.59,0.44,0.62,2026-06-15,2049,N21,VIIRS,n,2.0NRT,287.85,5.0,N
21.76594,84.01656,309.04,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.37,3.18,N
21.76501,84.02071,306.72,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.52,3.18,N
21.87683,83.49495,307.01,0.41,0.61,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.25,2.89,N
21.75939,84.01923,306.52,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.16,3.18,N
21.75845,84.02339,309.2,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.43,5.74,N
21.75283,84.02192,307.89,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,288.63,5.9,N
21.75209,83.97265,305.86,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.28,3.24,N
21.74646,83.9713,314.49,0.45,0.63,2026-06-15,2049,N21,VIIRS,n,2.0NRT,289.29,3.24,N
22.15529,82.09544,309.64,0.33,0.55,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.26,2.52,N
15.18026,76.6738,308.07,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,293.11,2.79,N
15.17961,76.67748,311.48,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,293.11,2.91,N
15.17951,76.65459,315.29,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.84,2.73,N
15.17559,76.67664,319.11,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,293.32,3.0,N
15.17299,76.6913,310.38,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,292.54,1.54,N
15.17484,76.65745,329.29,0.4,0.44,2026-06-15,2049,N21,VIIRS,n,2.0NRT,293.75,2.73,N
9.62019,78.45811,346.77,0.43,0.38,2026-06-16,756,N21,VIIRS,n,2.0NRT,301.73,25.82,D
13.52748,79.82959,344.08,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.33,8.37,D
13.10387,77.13474,333.08,0.45,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,301.39,5.24,D
14.13135,75.06105,334.03,0.55,0.43,2026-06-16,758,N21,VIIRS,n,2.0NRT,293.77,5.49,D
15.22656,76.76401,339.02,0.44,0.38,2026-06-16,758,N21,VIIRS,n,2.0NRT,297.56,5.17,D
15.24021,76.04333,334.82,0.47,0.4,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.76,2.11,D
15.69849,78.81182,334.08,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,297.58,3.47,D
15.22535,75.84674,338.21,0.48,0.4,2026-06-16,758,N21,VIIRS,n,2.0NRT,301.23,4.78,D
16.11139,80.19358,332.05,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,286.09,2.46,D
16.22888,80.2309,331.31,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,297.39,1.86,D
16.68275,81.31813,335.28,0.42,0.38,2026-06-16,758,N21,VIIRS,n,2.0NRT,287.18,5.52,D
16.88998,81.59895,336.13,0.43,0.38,2026-06-16,758,N21,VIIRS,n,2.0NRT,293.81,3.87,D
16.95794,81.98516,334.56,0.45,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,286.58,2.96,D
16.95736,81.98098,332.3,0.45,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,286.0,2.96,D
16.89008,81.00236,334.74,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.07,1.7,D
16.84106,80.00516,334.81,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.34,1.4,D
17.18088,81.10387,343.04,0.42,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,297.45,5.34,D
17.15336,80.16454,337.93,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,302.52,2.23,D
17.32398,81.29787,330.87,0.42,0.38,2026-06-16,758,N21,VIIRS,n,2.0NRT,296.1,2.92,D
17.28966,80.80772,343.36,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,302.6,4.28,D
16.11661,73.57848,330.45,0.42,0.45,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.4,2.33,D
16.12142,73.58147,335.84,0.42,0.45,2026-06-16,758,N21,VIIRS,n,2.0NRT,299.51,4.22,D
17.31272,80.82359,335.39,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,300.11,4.77,D
17.34917,80.88435,333.44,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,299.3,10.19,D
17.34862,80.88051,339.21,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.33,10.19,D
17.34808,80.87666,342.67,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,307.96,22.13,D
17.34753,80.87283,337.41,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,303.17,22.13,D
17.35202,80.87997,343.36,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,303.79,5.25,D
17.35147,80.87613,343.58,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.68,10.81,D
17.35542,80.87943,344.79,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.19,5.25,D
16.66525,76.29662,349.07,0.44,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,316.65,21.31,D
17.25976,79.94115,343.35,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,307.08,7.24,D
17.48369,80.89599,344.58,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,300.81,8.07,D
17.44194,80.33003,338.52,0.4,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.18,5.01,D
17.40454,80.04883,340.66,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,305.71,3.17,D
17.44757,80.32155,337.44,0.4,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.93,4.89,D
17.26211,78.69394,332.64,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,301.86,3.68,D
17.73854,81.77817,337.51,0.44,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,297.73,5.11,D
17.73876,81.77901,332.3,0.45,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.19,4.92,D
17.77236,81.76093,331.31,0.44,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,299.11,4.71,D
17.77589,81.76037,336.95,0.44,0.39,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.29,4.71,D
17.98146,83.0704,341.23,0.52,0.41,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.11,4.62,D
17.42449,79.08929,340.18,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,306.82,8.32,D
17.70601,80.95661,339.33,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.71,7.6,D
17.56997,79.87963,337.6,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.69,6.14,D
17.01876,75.99639,341.3,0.45,0.39,2026-06-16,758,N21,VIIRS,l,2.0NRT,315.12,9.52,D
17.87294,81.34354,348.19,0.43,0.38,2026-06-16,758,N21,VIIRS,n,2.0NRT,299.87,6.86,D
17.66928,79.79282,340.64,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,308.44,5.08,D
17.73177,79.89475,338.84,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,305.12,3.23,D
17.73123,79.89108,336.13,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,305.15,5.14,D
10.45181,79.64584,331.38,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,300.38,2.82,D
11.34672,78.42741,333.33,0.41,0.37,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.98,3.38,D
13.23092,80.24942,330.76,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,300.4,2.11,D
13.38094,80.04835,343.09,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,303.66,4.65,D
13.39224,80.10063,336.9,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,305.34,5.75,D
13.52419,79.83012,340.87,0.38,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,298.71,4.27,D
10.37868,79.61378,350.95,0.39,0.36,2026-06-16,758,N21,VIIRS,n,2.0NRT,304.76,4.17,D
18.81104,80.19002,338.58,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.94,4.62,D
19.09895,82.21547,338.41,0.48,0.4,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.98,5.1,D
19.09838,82.21249,346.66,0.48,0.4,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.3,9.46,D
18.19108,75.56937,340.1,0.46,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,312.3,8.5,D
18.8371,79.55702,338.01,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.74,5.69,D
19.00063,80.60403,332.1,0.41,0.37,2026-06-16,801,N21,VIIRS,l,2.0NRT,303.13,2.06,D
18.37961,76.53932,339.15,0.42,0.38,2026-06-16,801,N21,VIIRS,l,2.0NRT,312.6,6.56,D
19.42577,83.50949,332.1,0.57,0.43,2026-06-16,801,N21,VIIRS,n,2.0NRT,297.5,6.94,D
17.9037,73.15424,339.34,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.38,6.97,D
17.90851,73.15723,339.28,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.46,6.29,D
17.90779,73.15337,349.19,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.44,9.28,D
17.90705,73.14939,353.81,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.2,9.28,D
19.44853,82.80795,333.58,0.52,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.33,3.49,D
18.90899,78.83189,337.42,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.12,4.33,D
18.81418,78.10174,339.69,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,310.02,8.67,D
18.37608,75.35004,331.07,0.47,0.4,2026-06-16,801,N21,VIIRS,l,2.0NRT,305.89,4.42,D
18.39799,75.45821,334.17,0.46,0.39,2026-06-16,801,N21,VIIRS,l,2.0NRT,308.36,6.18,D
19.51174,82.82116,331.29,0.52,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,302.4,1.71,D
19.55682,82.8399,330.74,0.52,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,303.38,1.22,D
19.05113,79.05314,338.34,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,308.88,8.74,D
19.59048,82.82986,330.18,0.52,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,302.99,3.54,D
19.30489,80.65284,335.6,0.42,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.46,3.25,D
19.18432,79.7691,341.12,0.39,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.36,7.71,D
19.07725,78.84069,336.37,0.38,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.13,4.78,D
18.49291,75.21329,338.9,0.47,0.4,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.67,2.86,D
19.24793,79.67169,340.51,0.39,0.36,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.44,9.48,D
19.26853,79.64932,339.8,0.39,0.36,2026-06-16,801,N21,VIIRS,l,2.0NRT,310.16,5.85,D
19.44173,80.68118,339.59,0.42,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,307.36,9.44,D
19.75741,82.96523,334.91,0.53,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.43,5.67,D
19.78425,82.80771,335.91,0.52,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.35,2.69,D
18.53025,74.45055,338.62,0.52,0.41,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.91,3.89,D
18.4848,74.19122,340.59,0.53,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.66,7.06,D
19.83755,82.91778,335.47,0.53,0.42,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.65,3.95,D
19.83554,82.91547,331.19,0.53,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,303.56,2.6,D
19.80526,82.19806,335.54,0.49,0.4,2026-06-16,801,N21,VIIRS,n,2.0NRT,305.51,2.96,D
19.73812,80.03152,338.14,0.4,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,303.27,3.96,D
19.89724,80.66039,341.32,0.42,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,310.33,10.88,D
20.07866,80.63328,339.88,0.42,0.38,2026-06-16,801,N21,VIIRS,n,2.0NRT,308.99,9.35,D
19.40592,75.78605,338.58,0.44,0.38,2026-06-16,801,N21,VIIRS,l,2.0NRT,310.02,4.71,D
20.79269,85.25472,336.52,0.51,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,296.74,4.42,D
20.67245,83.60385,335.75,0.4,0.44,2026-06-16,801,N21,VIIRS,n,2.0NRT,302.8,7.43,D
19.26639,74.1788,340.05,0.52,0.42,2026-06-16,801,N21,VIIRS,l,2.0NRT,313.21,7.91,D
20.96564,86.00809,342.7,0.57,0.52,2026-06-16,801,N21,VIIRS,n,2.0NRT,296.31,12.9,D
20.9617,86.00753,335.63,0.57,0.52,2026-06-16,801,N21,VIIRS,n,2.0NRT,295.99,9.83,D
20.96704,86.01247,332.72,0.57,0.52,2026-06-16,801,N21,VIIRS,n,2.0NRT,295.45,9.77,D
20.78693,83.86129,336.6,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.5,3.06,D
20.83412,84.21796,339.31,0.44,0.46,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.24,4.37,D
20.96324,85.18892,342.76,0.5,0.49,2026-06-16,801,N21,VIIRS,n,2.0NRT,297.13,7.02,D
20.44153,80.22539,338.35,0.41,0.37,2026-06-16,801,N21,VIIRS,n,2.0NRT,304.15,3.74,D
20.96196,83.94755,331.2,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.32,3.22,D
20.93304,83.70197,330.19,0.41,0.45,2026-06-16,801,N21,VIIRS,l,2.0NRT,300.73,2.01,D
20.94262,83.71259,335.55,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.87,3.02,D
20.94718,83.71591,330.15,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.03,3.11,D
20.99217,83.98862,343.11,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.4,7.86,D
21.01051,83.79095,348.82,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.68,6.95,D
21.01003,83.78699,332.08,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.26,2.83,D
21.05293,83.80672,333.73,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.94,4.07,D
21.05012,83.78289,343.39,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,301.42,5.7,D
21.06164,83.80953,330.76,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,296.85,2.12,D
21.0875,83.85051,331.07,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.11,1.24,D
21.08464,83.82658,331.1,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.98,2.35,D
21.08227,83.80665,344.52,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.64,5.07,D
21.07535,83.67944,336.65,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.96,3.12,D
21.10558,83.79134,331.47,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.24,3.96,D
21.1051,83.78738,339.14,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,300.16,3.96,D
21.11965,83.76925,341.79,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.32,5.42,D
21.11244,83.64268,336.5,0.4,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.48,3.4,D
19.81148,74.73966,338.22,0.48,0.4,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.17,4.91,D
21.11218,83.64284,337.1,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.14,1.91,D
19.81207,74.74059,337.3,0.48,0.4,2026-06-16,801,N21,VIIRS,l,2.0NRT,311.02,3.63,D
21.18367,83.68454,341.82,0.41,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.23,4.55,D
21.24168,83.88679,332.61,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.08,2.44,D
21.0655,82.23805,333.86,0.51,0.41,2026-06-16,801,N21,VIIRS,l,2.0NRT,305.01,7.58,D
21.28665,83.89357,335.73,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,298.78,5.46,D
21.28772,83.79519,330.13,0.42,0.45,2026-06-16,801,N21,VIIRS,n,2.0NRT,299.07,1.68,D
